"gene_id"	"GO.ID"	"GO.names"
"WBGene00001553"	"WBGene00001553"	"GO:0000166, GO:0004016, GO:0004383, GO:0005525, GO:0005622, GO:0005737, GO:0005886, GO:0006182, GO:0007165, GO:0007635, GO:0008074, GO:0009190, GO:0016829, GO:0016849, GO:0019826, GO:0020037, GO:0035556, GO:0046872, GO:0050913, GO:0070026, GO:0070027, GO:0070482"	"nucleotide binding, adenylate cyclase activity, guanylate cyclase activity, GTP binding, intracellular, cytoplasm, plasma membrane, cGMP biosynthetic process, signal transduction, chemosensory behavior, guanylate cyclase complex, soluble, cyclic nucleotide biosynthetic process, lyase activity, phosphorus-oxygen lyase activity, oxygen sensor activity, heme binding, intracellular signal transduction, metal ion binding, sensory perception of bitter taste, nitric oxide binding, carbon monoxide sensor activity, response to oxygen levels"
"WBGene00001554"	"WBGene00001554"	"GO:0000166, GO:0004016, GO:0004383, GO:0005525, GO:0005737, GO:0005886, GO:0006182, GO:0007165, GO:0007635, GO:0008074, GO:0009190, GO:0016829, GO:0016849, GO:0035556, GO:0046872, GO:0050913"	"nucleotide binding, adenylate cyclase activity, guanylate cyclase activity, GTP binding, cytoplasm, plasma membrane, cGMP biosynthetic process, signal transduction, chemosensory behavior, guanylate cyclase complex, soluble, cyclic nucleotide biosynthetic process, lyase activity, phosphorus-oxygen lyase activity, intracellular signal transduction, metal ion binding, sensory perception of bitter taste"
"WBGene00001555"	"WBGene00001555"	"GO:0000166, GO:0004016, GO:0004383, GO:0005525, GO:0005622, GO:0005737, GO:0005886, GO:0006182, GO:0007610, GO:0008074, GO:0009190, GO:0009454, GO:0016020, GO:0016021, GO:0016829, GO:0016849, GO:0019825, GO:0019826, GO:0019934, GO:0020037, GO:0030425, GO:0035556, GO:0043025, GO:0046872, GO:0050829, GO:0055093, GO:0070025, GO:0070026, GO:0070482"	"nucleotide binding, adenylate cyclase activity, guanylate cyclase activity, GTP binding, intracellular, cytoplasm, plasma membrane, cGMP biosynthetic process, behavior, guanylate cyclase complex, soluble, cyclic nucleotide biosynthetic process, aerotaxis, membrane, integral component of membrane, lyase activity, phosphorus-oxygen lyase activity, oxygen binding, oxygen sensor activity, cGMP-mediated signaling, heme binding, dendrite, intracellular signal transduction, neuronal cell body, metal ion binding, defense response to Gram-negative bacterium, response to hyperoxia, carbon monoxide binding, nitric oxide binding, response to oxygen levels"
"WBGene00001556"	"WBGene00001556"	"GO:0000166, GO:0004016, GO:0004383, GO:0005525, GO:0005737, GO:0005886, GO:0006182, GO:0007165, GO:0007610, GO:0007631, GO:0008074, GO:0016829, GO:0016849, GO:0019826, GO:0020037, GO:0030425, GO:0035556, GO:0043025, GO:0046872, GO:0070482"	"nucleotide binding, adenylate cyclase activity, guanylate cyclase activity, GTP binding, cytoplasm, plasma membrane, cGMP biosynthetic process, signal transduction, behavior, feeding behavior, guanylate cyclase complex, soluble, lyase activity, phosphorus-oxygen lyase activity, oxygen sensor activity, heme binding, dendrite, intracellular signal transduction, neuronal cell body, metal ion binding, response to oxygen levels"
"WBGene00001557"	"WBGene00001557"	"GO:0000166, GO:0004016, GO:0004383, GO:0005525, GO:0005737, GO:0005886, GO:0006182, GO:0007165, GO:0008074, GO:0009190, GO:0016829, GO:0016849, GO:0020037, GO:0035556, GO:0046872"	"nucleotide binding, adenylate cyclase activity, guanylate cyclase activity, GTP binding, cytoplasm, plasma membrane, cGMP biosynthetic process, signal transduction, guanylate cyclase complex, soluble, cyclic nucleotide biosynthetic process, lyase activity, phosphorus-oxygen lyase activity, heme binding, intracellular signal transduction, metal ion binding"
"WBGene00001558"	"WBGene00001558"	"GO:0005093, GO:0005096, GO:0005737, GO:0007264, GO:0015031, GO:0016491, GO:0043547, GO:0050790, GO:0055114"	"Rab GDP-dissociation inhibitor activity, GTPase activator activity, cytoplasm, small GTPase mediated signal transduction, protein transport, oxidoreductase activity, positive regulation of GTPase activity, regulation of catalytic activity, oxidation-reduction process"
"WBGene00001559"	"WBGene00001559"	"GO:0005515, GO:0007165, GO:0008289"	"protein binding, signal transduction, lipid binding"
"WBGene00001560"	"WBGene00001560"	"GO:0000122, GO:0003677, GO:0005634"	"negative regulation of transcription from RNA polymerase II promoter, DNA binding, nucleus"
"WBGene00001561"	"WBGene00001561"	"GO:0005515, GO:0040027, GO:0046580"	"protein binding, negative regulation of vulval development, negative regulation of Ras protein signal transduction"
"WBGene00001562"	"WBGene00001562"	"GO:0003674, GO:0005737, GO:0010629, GO:0040034"	"molecular_function, cytoplasm, negative regulation of gene expression, regulation of development, heterochronic"
"WBGene00001564"	"WBGene00001564"	"GO:0003824, GO:0004451, GO:0004474, GO:0005739, GO:0006097, GO:0006099, GO:0008152, GO:0008340, GO:0016740, GO:0016829, GO:0019752"	"catalytic activity, isocitrate lyase activity, malate synthase activity, mitochondrion, glyoxylate cycle, tricarboxylic acid cycle, metabolic process, determination of adult lifespan, transferase activity, lyase activity, carboxylic acid metabolic process"
"WBGene00001565"	"WBGene00001565"	"GO:0001105, GO:0003677, GO:0005515, GO:0005575, GO:0005634, GO:0006351, GO:0006355, GO:0006357, GO:0006366, GO:0008150, GO:0016592, GO:0045944"	"RNA polymerase II transcription coactivator activity, DNA binding, protein binding, cellular_component, nucleus, transcription, DNA-templated, regulation of transcription, DNA-templated, regulation of transcription from RNA polymerase II promoter, transcription from RNA polymerase II promoter, biological_process, mediator complex, positive regulation of transcription from RNA polymerase II promoter"
"WBGene00001566"	"WBGene00001566"	"GO:0003995, GO:0008152, GO:0016627, GO:0033539, GO:0050660, GO:0055114"	"acyl-CoA dehydrogenase activity, metabolic process, oxidoreductase activity, acting on the CH-CH group of donors, fatty acid beta-oxidation using acyl-CoA dehydrogenase, flavin adenine dinucleotide binding, oxidation-reduction process"
"WBGene00001568"	"WBGene00001568"	"GO:0000981, GO:0001135, GO:0003677, GO:0005634, GO:0006351, GO:0006355, GO:0006357, GO:0030154, GO:0043565, GO:0044212, GO:0090307"	"RNA polymerase II transcription factor activity, sequence-specific DNA binding, transcription factor activity, RNA polymerase II transcription factor recruiting, DNA binding, nucleus, transcription, DNA-templated, regulation of transcription, DNA-templated, regulation of transcription from RNA polymerase II promoter, cell differentiation, sequence-specific DNA binding, transcription regulatory region DNA binding, mitotic spindle assembly"
"WBGene00001569"	"WBGene00001569"	"GO:0005515, GO:0005623, GO:0005737, GO:0009792, GO:0036093, GO:0043186, GO:0051640, GO:1903863"	"protein binding, cell, cytoplasm, embryo development ending in birth or egg hatching, germ cell proliferation, P granule, organelle localization, P granule assembly"
"WBGene00001570"	"WBGene00001570"	"GO:0005515, GO:0005575, GO:0046872"	"protein binding, cellular_component, metal ion binding"
"WBGene00001572"	"WBGene00001572"	"GO:0030054, GO:0055120"	"cell junction, striated muscle dense body"
"WBGene00001574"	"WBGene00001574"	"GO:0000790, GO:0001085, GO:0006281, GO:0006974, GO:0008270, GO:0009792, GO:0016874, GO:0016925, GO:0019789, GO:0043060, GO:0046872, GO:0061665, GO:0070090, GO:1903363, GO:1904290, GO:1904333, GO:1990466"	"nuclear chromatin, RNA polymerase II transcription factor binding, DNA repair, cellular response to DNA damage stimulus, zinc ion binding, embryo development ending in birth or egg hatching, ligase activity, protein sumoylation, SUMO transferase activity, meiotic metaphase I plate congression, metal ion binding, SUMO ligase activity, metaphase plate, negative regulation of cellular protein catabolic process, negative regulation of mitotic DNA damage checkpoint, positive regulation of error-prone translesion synthesis, protein autosumoylation"
"WBGene00001575"	"WBGene00001575"	"GO:0005515, GO:0016020, GO:0016021"	"protein binding, membrane, integral component of membrane"
"WBGene00001578"	"WBGene00001578"	"GO:0005777, GO:0005783, GO:0005788, GO:0016787, GO:0052689"	"peroxisome, endoplasmic reticulum, endoplasmic reticulum lumen, hydrolase activity, carboxylic ester hydrolase activity"
"WBGene00001579"	"WBGene00001579"	"GO:0005515, GO:0005737, GO:0007275, GO:0010172, GO:0016477, GO:0030054, GO:0031209, GO:1901046, GO:2000370"	"protein binding, cytoplasm, multicellular organism development, embryonic body morphogenesis, cell migration, cell junction, SCAR complex, positive regulation of oviposition, positive regulation of clathrin-dependent endocytosis"
"WBGene00001580"	"WBGene00001580"	"GO:0005515, GO:0005737, GO:0007015, GO:0007275, GO:0010172, GO:0016477, GO:0018991, GO:0030054, GO:0031209, GO:0048613, GO:0048668, GO:1901046, GO:1902474, GO:2000370"	"protein binding, cytoplasm, actin filament organization, multicellular organism development, embryonic body morphogenesis, cell migration, oviposition, cell junction, SCAR complex, embryonic ectodermal digestive tract morphogenesis, collateral sprouting, positive regulation of oviposition, positive regulation of protein localization to synapse, positive regulation of clathrin-dependent endocytosis"
"WBGene00001581"	"WBGene00001581"	"GO:0006338, GO:0045121"	"chromatin remodeling, membrane raft"
"WBGene00001583"	"WBGene00001583"	"GO:0007049, GO:0007275, GO:0016567, GO:0051301, GO:0051321"	"cell cycle, multicellular organism development, protein ubiquitination, cell division, meiotic cell cycle"
"WBGene00001584"	"WBGene00001584"	"GO:0016246"	"RNA interference"
"WBGene00001585"	"WBGene00001585"	"GO:0003682, GO:0005634, GO:0016246"	"chromatin binding, nucleus, RNA interference"
"WBGene00001586"	"WBGene00001586"	"GO:0004888, GO:0005216, GO:0005230, GO:0005254, GO:0005886, GO:0006810, GO:0006811, GO:0006821, GO:0016020, GO:0016021, GO:0030054, GO:0034220, GO:0034707, GO:0045202, GO:0045211, GO:0055085, GO:1902476"	"transmembrane signaling receptor activity, ion channel activity, extracellular ligand-gated ion channel activity, chloride channel activity, plasma membrane, transport, ion transport, chloride transport, membrane, integral component of membrane, cell junction, ion transmembrane transport, chloride channel complex, synapse, postsynaptic membrane, transmembrane transport, chloride transmembrane transport"
"WBGene00001587"	"WBGene00001587"	"GO:0004888, GO:0005216, GO:0005230, GO:0005886, GO:0006810, GO:0006811, GO:0016020, GO:0016021, GO:0034220, GO:0055085"	"transmembrane signaling receptor activity, ion channel activity, extracellular ligand-gated ion channel activity, plasma membrane, transport, ion transport, membrane, integral component of membrane, ion transmembrane transport, transmembrane transport"
"WBGene00001588"	"WBGene00001588"	"GO:0004888, GO:0005216, GO:0005230, GO:0005886, GO:0006810, GO:0006811, GO:0016020, GO:0016021, GO:0030054, GO:0034220, GO:0045202, GO:0055085"	"transmembrane signaling receptor activity, ion channel activity, extracellular ligand-gated ion channel activity, plasma membrane, transport, ion transport, membrane, integral component of membrane, cell junction, ion transmembrane transport, synapse, transmembrane transport"
"WBGene00001589"	"WBGene00001589"	"GO:0000226, GO:0005737, GO:0005815, GO:0005856, GO:0005874, GO:0007020, GO:0016020, GO:0016021, GO:0043015"	"microtubule cytoskeleton organization, cytoplasm, microtubule organizing center, cytoskeleton, microtubule, microtubule nucleation, membrane, integral component of membrane, gamma-tubulin binding"
"WBGene00001590"	"WBGene00001590"	"GO:0009249, GO:0016979"	"protein lipoylation, lipoate-protein ligase activity"
"WBGene00001591"	"WBGene00001591"	"GO:0004888, GO:0005216, GO:0005230, GO:0005886, GO:0005887, GO:0006810, GO:0006811, GO:0008068, GO:0016020, GO:0016021, GO:0016595, GO:0030054, GO:0031987, GO:0034220, GO:0042802, GO:0045202, GO:0045211, GO:0051259, GO:0060079, GO:1902476"	"transmembrane signaling receptor activity, ion channel activity, extracellular ligand-gated ion channel activity, plasma membrane, integral component of plasma membrane, transport, ion transport, extracellularly glutamate-gated chloride channel activity, membrane, integral component of membrane, glutamate binding, cell junction, locomotion involved in locomotory behavior, ion transmembrane transport, identical protein binding, synapse, postsynaptic membrane, protein oligomerization, excitatory postsynaptic potential, chloride transmembrane transport"
"WBGene00001592"	"WBGene00001592"	"GO:0005216, GO:0005230, GO:0005254, GO:0005886, GO:0005887, GO:0006810, GO:0006811, GO:0006821, GO:0008068, GO:0016020, GO:0016021, GO:0030054, GO:0034220, GO:0034707, GO:0045202, GO:0045211, GO:0060079, GO:1902476"	"ion channel activity, extracellular ligand-gated ion channel activity, chloride channel activity, plasma membrane, integral component of plasma membrane, transport, ion transport, chloride transport, extracellularly glutamate-gated chloride channel activity, membrane, integral component of membrane, cell junction, ion transmembrane transport, chloride channel complex, synapse, postsynaptic membrane, excitatory postsynaptic potential, chloride transmembrane transport"
"WBGene00001593"	"WBGene00001593"	"GO:0004888, GO:0005216, GO:0005230, GO:0005254, GO:0005886, GO:0006810, GO:0006811, GO:0007606, GO:0016020, GO:0016021, GO:0030054, GO:0031987, GO:0034220, GO:0045202, GO:0050893, GO:0055085, GO:1902476"	"transmembrane signaling receptor activity, ion channel activity, extracellular ligand-gated ion channel activity, chloride channel activity, plasma membrane, transport, ion transport, sensory perception of chemical stimulus, membrane, integral component of membrane, cell junction, locomotion involved in locomotory behavior, ion transmembrane transport, synapse, sensory processing, transmembrane transport, chloride transmembrane transport"
"WBGene00001594"	"WBGene00001594"	"GO:0004888, GO:0005216, GO:0005230, GO:0005254, GO:0005886, GO:0006810, GO:0006811, GO:0016020, GO:0016021, GO:0030054, GO:0034220, GO:0045202, GO:0055085, GO:1902476"	"transmembrane signaling receptor activity, ion channel activity, extracellular ligand-gated ion channel activity, chloride channel activity, plasma membrane, transport, ion transport, membrane, integral component of membrane, cell junction, ion transmembrane transport, synapse, transmembrane transport, chloride transmembrane transport"
"WBGene00001595"	"WBGene00001595"	"GO:0003676, GO:0003723, GO:0003727, GO:0003730, GO:0005515, GO:0005737, GO:0005829, GO:0006417, GO:0007275, GO:0010468, GO:0010629, GO:0017148, GO:0030154, GO:0030716, GO:0043186, GO:0048027, GO:0048477, GO:0051321, GO:0060282, GO:1905936, GO:2000196, GO:2000623"	"nucleic acid binding, RNA binding, single-stranded RNA binding, mRNA 3'-UTR binding, protein binding, cytoplasm, cytosol, regulation of translation, multicellular organism development, regulation of gene expression, negative regulation of gene expression, negative regulation of translation, cell differentiation, oocyte fate determination, P granule, mRNA 5'-UTR binding, oogenesis, meiotic cell cycle, positive regulation of oocyte development, regulation of germ cell proliferation, positive regulation of female gonad development, negative regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
