"gene_id"	"GO.ID"	"GO.names"
"FBgn0002962"	"FBgn0002962"	"GO:0003723, GO:0005515, GO:0006378, GO:0007280, GO:0007281, GO:0007283, GO:0007314, GO:0008270, GO:0008354, GO:0008595, GO:0016321, GO:0017148, GO:0030718, GO:0031594, GO:0035282, GO:0042078, GO:0043066, GO:0045495, GO:0045886, GO:0045892, GO:0048477, GO:0048813, GO:0098975"	"RNA binding, protein binding, mRNA polyadenylation, pole cell migration, germ cell development, spermatogenesis, oocyte anterior/posterior axis specification, zinc ion binding, germ cell migration, anterior/posterior axis specification, embryo, female meiosis chromosome segregation, negative regulation of translation, germ-line stem cell population maintenance, neuromuscular junction, segmentation, germ-line stem cell division, negative regulation of apoptotic process, pole plasm, negative regulation of synaptic growth at neuromuscular junction, negative regulation of transcription, DNA-templated, oogenesis, dendrite morphogenesis, postsynapse of neuromuscular junction"
"FBgn0002973"	"FBgn0002973"	"GO:0001709, GO:0005112, GO:0005515, GO:0005737, GO:0005938, GO:0007219, GO:0007400, GO:0007405, GO:0007417, GO:0007419, GO:0007422, GO:0007507, GO:0007622, GO:0008104, GO:0008347, GO:0008356, GO:0008593, GO:0009786, GO:0016360, GO:0035050, GO:0042694, GO:0045035, GO:0045165, GO:0045178, GO:0045180, GO:0045746, GO:0045807, GO:0050767, GO:0051642, GO:0051960, GO:0055059, GO:0061320, GO:0061382"	"cell fate determination, Notch binding, protein binding, cytoplasm, cell cortex, Notch signaling pathway, neuroblast fate determination, neuroblast proliferation, central nervous system development, ventral cord development, peripheral nervous system development, heart development, rhythmic behavior, protein localization, glial cell migration, asymmetric cell division, regulation of Notch signaling pathway, regulation of asymmetric cell division, sensory organ precursor cell fate determination, embryonic heart tube development, muscle cell fate specification, sensory organ precursor cell division, cell fate commitment, basal part of cell, basal cortex, negative regulation of Notch signaling pathway, positive regulation of endocytosis, regulation of neurogenesis, centrosome localization, regulation of nervous system development, asymmetric neuroblast division, pericardial nephrocyte differentiation, Malpighian tubule tip cell differentiation"
"FBgn0002985"	"FBgn0002985"	"GO:0000122, GO:0003676, GO:0003677, GO:0003700, GO:0005634, GO:0006357, GO:0007350, GO:0007366, GO:0007389, GO:0007443, GO:0016348, GO:0045892, GO:0045893, GO:0045944"	"negative regulation of transcription from RNA polymerase II promoter, nucleic acid binding, DNA binding, transcription factor activity, sequence-specific DNA binding, nucleus, regulation of transcription from RNA polymerase II promoter, blastoderm segmentation, periodic partitioning by pair rule gene, pattern specification process, Malpighian tubule morphogenesis, imaginal disc-derived leg joint morphogenesis, negative regulation of transcription, DNA-templated, positive regulation of transcription, DNA-templated, positive regulation of transcription from RNA polymerase II promoter"
"FBgn0002989"	"FBgn0002989"	"GO:0000711, GO:0000724, GO:0005524, GO:0005634, GO:0006281, GO:0006302, GO:0006310, GO:0006338, GO:0006417, GO:0007131, GO:0008298, GO:0010212, GO:0016817, GO:0030261, GO:0030716, GO:0043150, GO:0045003, GO:0046843, GO:0048477"	"meiotic DNA repair synthesis, double-strand break repair via homologous recombination, ATP binding, nucleus, DNA repair, double-strand break repair, DNA recombination, chromatin remodeling, regulation of translation, reciprocal meiotic recombination, intracellular mRNA localization, response to ionizing radiation, hydrolase activity, acting on acid anhydrides, chromosome condensation, oocyte fate determination, DNA synthesis involved in double-strand break repair via homologous recombination, double-strand break repair via synthesis-dependent strand annealing, dorsal appendage formation, oogenesis"
"FBgn0003002"	"FBgn0003002"	"GO:0000980, GO:0001205, GO:0003700, GO:0005634, GO:0007455, GO:0007494, GO:0008101, GO:0008354"	"RNA polymerase II distal enhancer sequence-specific DNA binding, transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific binding, transcription factor activity, sequence-specific DNA binding, nucleus, eye-antennal disc morphogenesis, midgut development, decapentaplegic signaling pathway, germ cell migration"
"FBgn0003008"	"FBgn0003008"	"GO:0006726, GO:0006727, GO:0006886, GO:0006901, GO:0007040, GO:0007269, GO:0008021, GO:0008565, GO:0016183, GO:0016192, GO:0030123, GO:0030135, GO:0046907, GO:0048072"	"eye pigment biosynthetic process, ommochrome biosynthetic process, intracellular protein transport, vesicle coating, lysosome organization, neurotransmitter secretion, synaptic vesicle, protein transporter activity, synaptic vesicle coating, vesicle-mediated transport, AP-3 adaptor complex, coated vesicle, intracellular transport, compound eye pigmentation"
"FBgn0003009"	"FBgn0003009"	"GO:0000278, GO:0000779, GO:0000790, GO:0001673, GO:0001674, GO:0005515, GO:0005634, GO:0005635, GO:0007059, GO:0007060, GO:0007062, GO:0007065, GO:0007066, GO:0007276, GO:0051177, GO:0051321, GO:0051457"	"mitotic cell cycle, condensed chromosome, centromeric region, nuclear chromatin, male germ cell nucleus, female germ cell nucleus, protein binding, nucleus, nuclear envelope, chromosome segregation, male meiosis chromosome segregation, sister chromatid cohesion, male meiosis sister chromatid cohesion, female meiosis sister chromatid cohesion, gamete generation, meiotic sister chromatid cohesion, meiotic cell cycle, maintenance of protein location in nucleus"
"FBgn0003011"	"FBgn0003011"	"GO:0005230, GO:0006821, GO:0007268, GO:0009636, GO:0016021, GO:0019182, GO:0019183, GO:0030534, GO:0043052, GO:0045472"	"extracellular ligand-gated ion channel activity, chloride transport, chemical synaptic transmission, response to toxic substance, integral component of membrane, histamine-gated chloride channel activity, histamine-gated chloride channel complex, adult behavior, thermotaxis, response to ether"
"FBgn0003015"	"FBgn0003015"	"GO:0003729, GO:0005938, GO:0007279, GO:0007281, GO:0007314, GO:0007315, GO:0007318, GO:0007359, GO:0007616, GO:0007632, GO:0008103, GO:0008542, GO:0008595, GO:0019094, GO:0030719, GO:0035282, GO:0040040, GO:0043186, GO:0043488, GO:0045495, GO:0045727, GO:0046011, GO:0048477"	"mRNA binding, cell cortex, pole cell formation, germ cell development, oocyte anterior/posterior axis specification, pole plasm assembly, pole plasm protein localization, posterior abdomen determination, long-term memory, visual behavior, oocyte microtubule cytoskeleton polarization, visual learning, anterior/posterior axis specification, embryo, pole plasm mRNA localization, P granule organization, segmentation, thermosensory behavior, P granule, regulation of mRNA stability, pole plasm, positive regulation of translation, regulation of oskar mRNA translation, oogenesis"
"FBgn0003016"	"FBgn0003016"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0003023"	"FBgn0003023"	"GO:0004843, GO:0005737, GO:0007281, GO:0016579, GO:0019099, GO:0032877, GO:0048477"	"thiol-dependent ubiquitin-specific protease activity, cytoplasm, germ cell development, protein deubiquitination, female germ-line sex determination, positive regulation of DNA endoreduplication, oogenesis"
"FBgn0003028"	"FBgn0003028"	"GO:0000122, GO:0000981, GO:0003677, GO:0005634, GO:0006355, GO:0007010, GO:0008343, GO:0008360, GO:0009913, GO:0016348, GO:0018992, GO:0019099, GO:0035017, GO:0035316, GO:0042335, GO:0043565, GO:0045892, GO:0045893, GO:0045944, GO:0048067, GO:0048477, GO:0070896"	"negative regulation of transcription from RNA polymerase II promoter, RNA polymerase II transcription factor activity, sequence-specific DNA binding, DNA binding, nucleus, regulation of transcription, DNA-templated, cytoskeleton organization, adult feeding behavior, regulation of cell shape, epidermal cell differentiation, imaginal disc-derived leg joint morphogenesis, germ-line sex determination, female germ-line sex determination, cuticle pattern formation, non-sensory hair organization, cuticle development, sequence-specific DNA binding, negative regulation of transcription, DNA-templated, positive regulation of transcription, DNA-templated, positive regulation of transcription from RNA polymerase II promoter, cuticle pigmentation, oogenesis, positive regulation of transposon integration"
"FBgn0003034"	"FBgn0003034"	"GO:0001664, GO:0005179, GO:0005515, GO:0005576, GO:0005615, GO:0006718, GO:0007186, GO:0007557, GO:0007621, GO:0008343, GO:0018991, GO:0032504, GO:0045297, GO:0045434, GO:0046008, GO:0046662, GO:0048042, GO:0048477"	"G-protein coupled receptor binding, hormone activity, protein binding, extracellular region, extracellular space, juvenile hormone biosynthetic process, G-protein coupled receptor signaling pathway, regulation of juvenile hormone biosynthetic process, negative regulation of female receptivity, adult feeding behavior, oviposition, multicellular organism reproduction, post-mating behavior, negative regulation of female receptivity, post-mating, regulation of female receptivity, post-mating, regulation of oviposition, regulation of post-mating oviposition, oogenesis"
"FBgn0003041"	"FBgn0003041"	"GO:0000281, GO:0000915, GO:0005089, GO:0005096, GO:0005634, GO:0005654, GO:0005938, GO:0007110, GO:0007111, GO:0007293, GO:0007399, GO:0007415, GO:0007422, GO:0007443, GO:0007509, GO:0008078, GO:0008360, GO:0017048, GO:0030215, GO:0030676, GO:0032154, GO:0032507, GO:0035023, GO:0043087, GO:0043547, GO:0045666, GO:0045792, GO:0050770, GO:0051225, GO:0060429, GO:0090090, GO:1901981, GO:1903475"	"mitotic cytokinesis, actomyosin contractile ring assembly, Rho guanyl-nucleotide exchange factor activity, GTPase activator activity, nucleus, nucleoplasm, cell cortex, meiosis I cytokinesis, meiosis II cytokinesis, germarium-derived egg chamber formation, nervous system development, defasciculation of motor neuron axon, peripheral nervous system development, Malpighian tubule morphogenesis, mesoderm migration involved in gastrulation, mesodermal cell migration, regulation of cell shape, Rho GTPase binding, semaphorin receptor binding, Rac guanyl-nucleotide exchange factor activity, cleavage furrow, maintenance of protein location in cell, regulation of Rho protein signal transduction, regulation of GTPase activity, positive regulation of GTPase activity, positive regulation of neuron differentiation, negative regulation of cell size, regulation of axonogenesis, spindle assembly, epithelium development, negative regulation of canonical Wnt signaling pathway, phosphatidylinositol phosphate binding, mitotic actomyosin contractile ring assembly"
"FBgn0003042"	"FBgn0003042"	"GO:0000785, GO:0001047, GO:0003682, GO:0005634, GO:0005725, GO:0005730, GO:0006355, GO:0007385, GO:0007419, GO:0016322, GO:0016458, GO:0022008, GO:0035064, GO:0035102, GO:0035186, GO:0042060, GO:0045892, GO:2001229"	"chromatin, core promoter binding, chromatin binding, nucleus, intercalary heterochromatin, nucleolus, regulation of transcription, DNA-templated, specification of segmental identity, abdomen, ventral cord development, neuron remodeling, gene silencing, neurogenesis, methylated histone binding, PRC1 complex, syncytial blastoderm mitotic cell cycle, wound healing, negative regulation of transcription, DNA-templated, negative regulation of response to gamma radiation"
"FBgn0003044"	"FBgn0003044"	"GO:0003677, GO:0003682, GO:0003700, GO:0005515, GO:0005634, GO:0006325, GO:0007419, GO:0035064, GO:0035098, GO:0045892, GO:0050832"	"DNA binding, chromatin binding, transcription factor activity, sequence-specific DNA binding, protein binding, nucleus, chromatin organization, ventral cord development, methylated histone binding, ESC/E(Z) complex, negative regulation of transcription, DNA-templated, defense response to fungus"
"FBgn0003046"	"FBgn0003046"	"GO:0008010, GO:0008011, GO:0031012, GO:0040003"	"structural constituent of chitin-based larval cuticle, structural constituent of pupal chitin-based cuticle, extracellular matrix, chitin-based cuticle development"
"FBgn0003048"	"FBgn0003048"	"GO:0005783, GO:0007029, GO:0007219, GO:0016021, GO:0046331"	"endoplasmic reticulum, endoplasmic reticulum organization, Notch signaling pathway, integral component of membrane, lateral inhibition"
"FBgn0003053"	"FBgn0003053"	"GO:0003700, GO:0005634, GO:0005700, GO:0006355, GO:0007362, GO:0007390, GO:0007391, GO:0007393, GO:0007398, GO:0007424, GO:0008258, GO:0008293, GO:0008594, GO:0016318, GO:0035152, GO:0035160, GO:0042067, GO:0043565, GO:0044212, GO:0046329, GO:0046665, GO:0048190, GO:0048749, GO:0072499, GO:1903077, GO:1903387, GO:1903683, GO:1903688, GO:2000365"	"transcription factor activity, sequence-specific DNA binding, nucleus, polytene chromosome, regulation of transcription, DNA-templated, terminal region determination, germ-band shortening, dorsal closure, dorsal closure, leading edge cell fate determination, ectoderm development, open tracheal system development, head involution, torso signaling pathway, photoreceptor cell morphogenesis, ommatidial rotation, regulation of tube architecture, open tracheal system, maintenance of epithelial integrity, open tracheal system, establishment of ommatidial planar polarity, sequence-specific DNA binding, transcription regulatory region DNA binding, negative regulation of JNK cascade, amnioserosa maintenance, wing disc dorsal/ventral pattern formation, compound eye development, photoreceptor cell axon guidance, negative regulation of protein localization to plasma membrane, positive regulation of homophilic cell adhesion, positive regulation of epithelial cell-cell adhesion involved in epithelium migration, positive regulation of border follicle cell migration, negative regulation of STAT protein import into nucleus"
"FBgn0003062"	"FBgn0003062"	"GO:0000494, GO:0001651, GO:0003723, GO:0005730, GO:0005732, GO:0008033, GO:0008649, GO:0009267, GO:0015030, GO:0030532, GO:0031167, GO:0031428, GO:0032040, GO:1990258, GO:1990259"	"box C/D snoRNA 3'-end processing, dense fibrillar component, RNA binding, nucleolus, small nucleolar ribonucleoprotein complex, tRNA processing, rRNA methyltransferase activity, cellular response to starvation, Cajal body, small nuclear ribonucleoprotein complex, rRNA methylation, box C/D snoRNP complex, small-subunit processome, histone glutamine methylation, histone-glutamine methyltransferase activity"
