"gene_id"	"GO.ID"	"GO.names"
"S000000963"	"S000000963"	"GO:0000122, GO:0000217, GO:0003677, GO:0005634, GO:0005829, GO:0006325, GO:0006368, GO:0043631"	"negative regulation of transcription by RNA polymerase II, DNA secondary structure binding, DNA binding, nucleus, cytosol, chromatin organization, transcription elongation from RNA polymerase II promoter, RNA polyadenylation"
"S000000964"	"S000000964"	"GO:0000111, GO:0000122, GO:0003677, GO:0003684, GO:0003697, GO:0005634, GO:0005737, GO:0005829, GO:0006265, GO:0006281, GO:0006289, GO:0006298, GO:0006974, GO:0043161, GO:0071942, GO:1990165"	"nucleotide-excision repair factor 2 complex, negative regulation of transcription by RNA polymerase II, DNA binding, damaged DNA binding, single-stranded DNA binding, nucleus, cytoplasm, cytosol, DNA topological change, DNA repair, nucleotide-excision repair, mismatch repair, cellular response to DNA damage stimulus, proteasome-mediated ubiquitin-dependent protein catabolic process, XPC complex, single-strand break-containing DNA binding"
"S000000965"	"S000000965"	"GO:0003839, GO:0005634, GO:0005737, GO:0006751, GO:0016829, GO:0061928"	"gamma-glutamylcyclotransferase activity, nucleus, cytoplasm, glutathione catabolic process, lyase activity, glutathione specific gamma-glutamylcyclotransferase activity"
"S000000966"	"S000000966"	"GO:0000124, GO:0000166, GO:0000182, GO:0000790, GO:0000976, GO:0001178, GO:0003677, GO:0004386, GO:0005524, GO:0005634, GO:0005739, GO:0006325, GO:0006363, GO:0006368, GO:0006369, GO:0007062, GO:0008094, GO:0016584, GO:0016787, GO:0030874, GO:0031490, GO:0034728, GO:0035064, GO:0042766, GO:0043044, GO:0046695, GO:0060303, GO:0070615, GO:0071441, GO:0071894, GO:1900050, GO:1902275, GO:2000104, GO:2000616"	"SAGA complex, nucleotide binding, rDNA binding, nuclear chromatin, transcription regulatory region sequence-specific DNA binding, regulation of transcriptional start site selection at RNA polymerase II promoter, DNA binding, helicase activity, ATP binding, nucleus, mitochondrion, chromatin organization, termination of RNA polymerase I transcription, transcription elongation from RNA polymerase II promoter, termination of RNA polymerase II transcription, sister chromatid cohesion, DNA-dependent ATPase activity, nucleosome positioning, hydrolase activity, nucleolar chromatin, chromatin DNA binding, nucleosome organization, methylated histone binding, nucleosome mobilization, ATP-dependent chromatin remodeling, SLIK (SAGA-like) complex, regulation of nucleosome density, nucleosome-dependent ATPase activity, negative regulation of histone H3-K14 acetylation, histone H2B conserved C-terminal lysine ubiquitination, negative regulation of histone exchange, regulation of chromatin organization, negative regulation of DNA-dependent DNA replication, negative regulation of histone H3-K9 acetylation"
"S000000967"	"S000000967"	"GO:0003676, GO:0003723, GO:0003729, GO:0003730, GO:0005634, GO:0005737, GO:0005829, GO:0005840, GO:0006397, GO:0006417, GO:0006446, GO:0008143, GO:0008266, GO:0008428, GO:0010494, GO:0031124, GO:0034236, GO:0043086, GO:0051028, GO:0060211, GO:1990841, GO:1990904"	"nucleic acid binding, RNA binding, mRNA binding, mRNA 3'-UTR binding, nucleus, cytoplasm, cytosol, ribosome, mRNA processing, regulation of translation, regulation of translational initiation, poly(A) binding, poly(U) RNA binding, ribonuclease inhibitor activity, cytoplasmic stress granule, mRNA 3'-end processing, protein kinase A catalytic subunit binding, negative regulation of catalytic activity, mRNA transport, regulation of nuclear-transcribed mRNA poly(A) tail shortening, promoter-specific chromatin binding, ribonucleoprotein complex"
"S000000968"	"S000000968"	"GO:0000166, GO:0000287, GO:0000749, GO:0005524, GO:0005739, GO:0005768, GO:0005783, GO:0005794, GO:0005886, GO:0005935, GO:0006869, GO:0006886, GO:0006897, GO:0007163, GO:0010008, GO:0015914, GO:0016020, GO:0016021, GO:0045332, GO:0070867, GO:0071944, GO:0090555, GO:0140326, GO:0140345, GO:1990531"	"nucleotide binding, magnesium ion binding, response to pheromone triggering conjugation with cellular fusion, ATP binding, mitochondrion, endosome, endoplasmic reticulum, Golgi apparatus, plasma membrane, cellular bud neck, lipid transport, intracellular protein transport, endocytosis, establishment or maintenance of cell polarity, endosome membrane, phospholipid transport, membrane, integral component of membrane, phospholipid translocation, mating projection tip membrane, cell periphery, phosphatidylethanolamine flippase activity, ATPase-coupled intramembrane lipid transporter activity, phosphatidylcholine flippase activity, phospholipid-translocating ATPase complex"
"S000000969"	"S000000969"	"GO:0000082, GO:0003674, GO:0005634, GO:0005737, GO:0010628, GO:0051726"	"G1/S transition of mitotic cell cycle, molecular_function, nucleus, cytoplasm, positive regulation of gene expression, regulation of cell cycle"
"S000000970"	"S000000970"	"GO:0000166, GO:0001680, GO:0003723, GO:0004810, GO:0005524, GO:0005634, GO:0005737, GO:0005739, GO:0005759, GO:0006396, GO:0016740, GO:0016779, GO:0052927, GO:0052928, GO:0052929"	"nucleotide binding, tRNA 3'-terminal CCA addition, RNA binding, tRNA adenylyltransferase activity, ATP binding, nucleus, cytoplasm, mitochondrion, mitochondrial matrix, RNA processing, transferase activity, nucleotidyltransferase activity, CTP:tRNA cytidylyltransferase activity, CTP:3'-cytidine-tRNA cytidylyltransferase activity, ATP:3'-cytidine-cytidine-tRNA adenylyltransferase activity"
"S000000971"	"S000000971"	"GO:0000122, GO:0001227, GO:0003677, GO:0005634, GO:0006338, GO:0010507, GO:0016577, GO:0032452, GO:0032454, GO:0032968, GO:0033169, GO:0035097, GO:0043565, GO:0046872, GO:0051864, GO:0070544"	"negative regulation of transcription by RNA polymerase II, DNA-binding transcription repressor activity, RNA polymerase II-specific, DNA binding, nucleus, chromatin remodeling, negative regulation of autophagy, histone demethylation, histone demethylase activity, histone demethylase activity (H3-K9 specific), positive regulation of transcription elongation from RNA polymerase II promoter, histone H3-K9 demethylation, histone methyltransferase complex, sequence-specific DNA binding, metal ion binding, histone demethylase activity (H3-K36 specific), histone H3-K36 demethylation"
"S000000972"	"S000000972"	"GO:0000166, GO:0004017, GO:0005524, GO:0005525, GO:0005737, GO:0005739, GO:0005743, GO:0005759, GO:0006139, GO:0006163, GO:0006172, GO:0009117, GO:0009142, GO:0016301, GO:0016310, GO:0016740, GO:0016776, GO:0019205, GO:0046033, GO:0046039, GO:0046041, GO:0046899, GO:0046940"	"nucleotide binding, adenylate kinase activity, ATP binding, GTP binding, cytoplasm, mitochondrion, mitochondrial inner membrane, mitochondrial matrix, nucleobase-containing compound metabolic process, purine nucleotide metabolic process, ADP biosynthetic process, nucleotide metabolic process, nucleoside triphosphate biosynthetic process, kinase activity, phosphorylation, transferase activity, phosphotransferase activity, phosphate group as acceptor, nucleobase-containing compound kinase activity, AMP metabolic process, GTP metabolic process, ITP metabolic process, nucleoside triphosphate adenylate kinase activity, nucleoside monophosphate phosphorylation"
"S000000973"	"S000000973"	"GO:0000019, GO:0000112, GO:0000166, GO:0000439, GO:0000717, GO:0003676, GO:0003677, GO:0003678, GO:0003684, GO:0004386, GO:0005524, GO:0005634, GO:0005675, GO:0006139, GO:0006281, GO:0006289, GO:0006366, GO:0006974, GO:0006979, GO:0008094, GO:0009411, GO:0010525, GO:0016787, GO:0016818, GO:0033683, GO:0043139, GO:0045951, GO:0046872, GO:0051536, GO:0051539, GO:0070816"	"regulation of mitotic recombination, nucleotide-excision repair factor 3 complex, nucleotide binding, transcription factor TFIIH core complex, nucleotide-excision repair, DNA duplex unwinding, nucleic acid binding, DNA binding, DNA helicase activity, damaged DNA binding, helicase activity, ATP binding, nucleus, transcription factor TFIIH holo complex, nucleobase-containing compound metabolic process, DNA repair, nucleotide-excision repair, transcription by RNA polymerase II, cellular response to DNA damage stimulus, response to oxidative stress, DNA-dependent ATPase activity, response to UV, regulation of transposition, RNA-mediated, hydrolase activity, hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides, nucleotide-excision repair, DNA incision, 5'-3' DNA helicase activity, positive regulation of mitotic recombination, metal ion binding, iron-sulfur cluster binding, 4 iron, 4 sulfur cluster binding, phosphorylation of RNA polymerase II C-terminal domain"
"S000000974"	"S000000974"	"GO:0000166, GO:0000388, GO:0000398, GO:0003676, GO:0003723, GO:0003724, GO:0004386, GO:0005524, GO:0005634, GO:0005681, GO:0005682, GO:0006397, GO:0008380, GO:0016787, GO:0046540"	"nucleotide binding, spliceosome conformational change to release U4 (or U4atac) and U1 (or U11), mRNA splicing, via spliceosome, nucleic acid binding, RNA binding, RNA helicase activity, helicase activity, ATP binding, nucleus, spliceosomal complex, U5 snRNP, mRNA processing, RNA splicing, hydrolase activity, U4/U6 x U5 tri-snRNP complex"
"S000000975"	"S000000975"	"GO:0000077, GO:0000166, GO:0000790, GO:0003682, GO:0003689, GO:0005524, GO:0005634, GO:0006281, GO:0006289, GO:0006974, GO:0007049, GO:0007131, GO:0031389, GO:0033314, GO:0042025"	"DNA damage checkpoint, nucleotide binding, nuclear chromatin, chromatin binding, DNA clamp loader activity, ATP binding, nucleus, DNA repair, nucleotide-excision repair, cellular response to DNA damage stimulus, cell cycle, reciprocal meiotic recombination, Rad17 RFC-like complex, mitotic DNA replication checkpoint, host cell nucleus"
"S000000976"	"S000000976"	"GO:0001102, GO:0004364, GO:0005634, GO:0005829, GO:0006879, GO:0009055, GO:0015035, GO:0015036, GO:0022900, GO:0030036, GO:0031065, GO:0034599, GO:0046872, GO:0051536, GO:0051537, GO:0055114, GO:2000678"	"RNA polymerase II activating transcription factor binding, glutathione transferase activity, nucleus, cytosol, cellular iron ion homeostasis, electron transfer activity, protein disulfide oxidoreductase activity, disulfide oxidoreductase activity, electron transport chain, actin cytoskeleton organization, positive regulation of histone deacetylation, cellular response to oxidative stress, metal ion binding, iron-sulfur cluster binding, 2 iron, 2 sulfur cluster binding, oxidation-reduction process, negative regulation of transcription regulatory region DNA binding"
"S000000977"	"S000000977"	"GO:0005737, GO:0005829, GO:0008150, GO:0008168, GO:0016740, GO:0032259, GO:0046547"	"cytoplasm, cytosol, biological_process, methyltransferase activity, transferase activity, methylation, trans-aconitate 3-methyltransferase activity"
"S000000978"	"S000000978"	"GO:0000166, GO:0000184, GO:0003677, GO:0003678, GO:0003723, GO:0003724, GO:0003729, GO:0004386, GO:0005524, GO:0005737, GO:0005844, GO:0006449, GO:0010494, GO:0016787, GO:0032508"	"nucleotide binding, nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, DNA binding, DNA helicase activity, RNA binding, RNA helicase activity, mRNA binding, helicase activity, ATP binding, cytoplasm, polysome, regulation of translational termination, cytoplasmic stress granule, hydrolase activity, DNA duplex unwinding"
"S000000979"	"S000000979"	"GO:0000077, GO:0000122, GO:0001102, GO:0001402, GO:0003688, GO:0005634, GO:0005737, GO:0005886, GO:0007124, GO:0007265, GO:0010494, GO:0030437, GO:0031578, GO:0034221, GO:0043066, GO:0050815, GO:0070842, GO:0070873, GO:1904667"	"DNA damage checkpoint, negative regulation of transcription by RNA polymerase II, RNA polymerase II activating transcription factor binding, signal transduction involved in filamentous growth, DNA replication origin binding, nucleus, cytoplasm, plasma membrane, pseudohyphal growth, Ras protein signal transduction, cytoplasmic stress granule, ascospore formation, mitotic spindle orientation checkpoint, fungal-type cell wall chitin biosynthetic process, negative regulation of apoptotic process, phosphoserine residue binding, aggresome assembly, regulation of glycogen metabolic process, negative regulation of ubiquitin protein ligase activity"
"S000000980"	"S000000980"	"GO:0004739, GO:0005739, GO:0005759, GO:0005967, GO:0006086, GO:0006096, GO:0007124, GO:0016491, GO:0016624, GO:0042645, GO:0043231, GO:0055114"	"pyruvate dehydrogenase (acetyl-transferring) activity, mitochondrion, mitochondrial matrix, mitochondrial pyruvate dehydrogenase complex, acetyl-CoA biosynthetic process from pyruvate, glycolytic process, pseudohyphal growth, oxidoreductase activity, oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor, mitochondrial nucleoid, intracellular membrane-bounded organelle, oxidation-reduction process"
"S000000981"	"S000000981"	"GO:0000150, GO:0000166, GO:0000709, GO:0000730, GO:0000794, GO:0003677, GO:0003690, GO:0003697, GO:0005524, GO:0005634, GO:0006259, GO:0006281, GO:0006312, GO:0007049, GO:0007130, GO:0007131, GO:0008094, GO:0010212, GO:0030435, GO:0042030, GO:0042148, GO:0043086, GO:0051321, GO:0070192"	"recombinase activity, nucleotide binding, meiotic joint molecule formation, DNA recombinase assembly, condensed nuclear chromosome, DNA binding, double-stranded DNA binding, single-stranded DNA binding, ATP binding, nucleus, DNA metabolic process, DNA repair, mitotic recombination, cell cycle, synaptonemal complex assembly, reciprocal meiotic recombination, DNA-dependent ATPase activity, response to ionizing radiation, sporulation resulting in formation of a cellular spore, ATPase inhibitor activity, strand invasion, negative regulation of catalytic activity, meiotic cell cycle, chromosome organization involved in meiotic cell cycle"
"S000000982"	"S000000982"	"GO:0003674, GO:0005575, GO:0007049, GO:0030435, GO:0030437, GO:0051321"	"molecular_function, cellular_component, cell cycle, sporulation resulting in formation of a cellular spore, ascospore formation, meiotic cell cycle"
"S000000983"	"S000000983"	"GO:0003674, GO:0005739, GO:0008150, GO:0016020, GO:0016021, GO:0031966"	"molecular_function, mitochondrion, biological_process, membrane, integral component of membrane, mitochondrial membrane"
"S000000984"	"S000000984"	"GO:0003674, GO:0005739, GO:0008150, GO:0016020, GO:0016021, GO:0031966"	"molecular_function, mitochondrion, biological_process, membrane, integral component of membrane, mitochondrial membrane"
